0;1.0
1;1.0
2;1.2
3;1.3
4;1.3
5;1.4
6;1.6
7;1.6
8;1.6
9;1.7
10;1.7
11;1.7
12;1.7
13;1.7
14;1.7
15;1.8
16;1.9
17;1.9
18;2.0
19;2.0
20;2.0
21;2.0
22;2.0
23;2.0
24;2.0
25;2.0
26;2.0
27;2.0
28;2.1
29;2.1
30;2.1
31;2.2
32;2.2
33;2.2
34;2.2
35;2.2
36;2.2
37;2.2
38;2.4
39;2.4
40;2.5
41;2.5
42;2.6
43;2.6
44;2.6
45;2.7
46;2.7
47;2.7
48;2.7
49;2.7
50;2.8
51;2.8
52;2.8
53;3.0
54;3.0
55;3.0
56;3.1
57;3.1
58;3.3
59;3.5
60;3.5
61;3.5
62;3.5
63;3.6
64;3.7
65;3.7
66;3.7
67;3.7
68;3.7
69;3.8
70;3.9
71;3.9
72;4.0
73;4.0
74;4.0
75;4.0
76;4.1
77;4.1
78;4.1
79;4.1
80;4.1
81;4.1
82;4.1
83;4.2
84;4.2
85;4.2
86;4.3
87;4.3
88;4.3
89;4.3
90;4.3
91;4.4
92;4.4
93;4.4
94;4.6
95;4.6
96;4.6
97;4.6
98;4.7
99;4.7
100;4.7
101;4.8
102;4.8
103;4.9
104;4.9
105;4.9
106;4.9
107;4.9
108;5.0
109;5.0
110;5.1
111;5.1
112;5.2
113;5.3
114;5.3
115;5.4
116;5.4
117;5.4
118;5.5
119;5.5
120;5.5
121;5.5
122;5.6
123;5.7
124;5.7
125;5.8
126;5.8
127;6.1
128;6.1
129;6.1
130;6.1
131;6.2
132;6.2
133;6.2
134;6.2
135;6.3
136;6.3
137;6.3
138;6.4
139;6.6
140;6.6
141;6.6
142;6.6
143;6.8
144;7.1
145;7.1
146;7.1
147;7.1
148;7.2
149;7.3
150;7.3
151;7.4
152;7.4
153;7.4
154;7.4
155;7.4
156;7.4
157;7.5
158;7.8
159;7.8
160;7.8
161;7.8
162;7.9
163;7.9
164;8.0
165;8.0
166;8.0
167;8.0
168;8.0
169;8.0
170;8.1
171;8.1
172;8.1
173;8.1
174;8.1
175;8.2
176;8.2
177;8.3
178;8.3
179;8.3
180;8.4
181;8.4
182;8.4
183;8.4
184;8.5
185;8.6
186;8.7
187;8.7
188;8.8
189;8.9
190;8.9
191;9.0
192;9.0
193;9.0
194;9.0
195;9.0
196;9.0
197;9.0
198;9.0
199;9.0
200;9.0
201;9.0
202;9.0
203;9.0
204;9.0
205;9.0
206;9.0
207;9.0
208;9.1
209;9.2
